ID,rel_date,actions,rewards,exp_group,exp_phase
394,15,2,1,experimental,experimental
394,15,1,1,experimental,experimental
394,15,2,1,experimental,experimental
394,15,1,1,experimental,experimental
394,15,2,1,experimental,experimental
394,15,1,1,experimental,experimental
394,15,2,0,experimental,experimental
394,15,1,1,experimental,experimental
394,15,2,0,experimental,experimental
394,15,1,1,experimental,experimental
394,15,2,0,experimental,experimental
394,15,1,1,experimental,experimental
394,15,2,1,experimental,experimental
394,16,1,0,experimental,experimental
394,16,2,1,experimental,experimental
394,16,1,0,experimental,experimental
394,16,2,1,experimental,experimental
394,16,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,2,0,experimental,experimental
394,17,2,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,1,1,experimental,experimental
394,17,2,1,experimental,experimental
394,17,2,0,experimental,experimental
394,17,1,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,1,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,1,0,experimental,experimental
394,18,1,0,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,1,experimental,experimental
394,18,1,0,experimental,experimental
394,18,1,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,2,1,experimental,experimental
394,18,1,0,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,2,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,2,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,2,0,experimental,experimental
394,19,2,0,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,2,0,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,19,1,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,1,1,experimental,experimental
394,20,1,0,experimental,experimental
394,20,2,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,2,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,0,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,1,1,experimental,experimental
394,21,2,1,experimental,experimental
394,21,2,0,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,1,0,experimental,experimental
394,22,1,0,experimental,experimental
394,22,1,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,1,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,22,1,0,experimental,experimental
394,22,1,0,experimental,experimental
394,22,1,0,experimental,experimental
394,22,1,1,experimental,experimental
394,22,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,2,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,2,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,2,0,experimental,experimental
394,23,1,1,experimental,experimental
394,23,2,0,experimental,experimental
394,23,2,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,1,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,1,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,24,2,1,experimental,experimental
394,24,1,0,experimental,experimental
394,24,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,1,0,experimental,experimental
394,26,1,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,1,0,experimental,experimental
394,26,1,0,experimental,experimental
394,26,2,1,experimental,experimental
394,26,2,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,0,experimental,experimental
394,27,2,0,experimental,experimental
394,27,2,0,experimental,experimental
394,27,1,1,experimental,experimental
394,27,2,1,experimental,experimental
394,27,2,0,experimental,experimental
395,0,1,1,control,basal
395,0,2,1,control,basal
395,0,2,1,control,basal
395,0,1,1,control,basal
395,0,2,1,control,basal
395,0,1,1,control,basal
395,0,1,1,control,basal
395,0,2,1,control,basal
395,0,1,1,control,basal
395,0,2,1,control,basal
395,0,2,1,control,basal
395,0,1,1,control,basal
395,0,1,1,control,basal
395,0,1,1,control,basal
395,0,1,1,control,basal
395,0,2,1,control,basal
395,0,1,1,control,basal
395,0,2,1,control,basal
395,1,2,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,1,1,1,control,basal
395,1,2,1,control,basal
395,1,1,1,control,basal
395,2,1,1,control,basal
395,2,2,1,control,basal
395,2,1,1,control,basal
395,2,1,1,control,basal
395,2,2,1,control,basal
395,2,1,1,control,basal
395,2,2,1,control,basal
395,2,1,1,control,basal
395,2,1,1,control,basal
